ProductoId;OperacionId;MonedaId;FechaInicio;FechaVencimiento;Tasa;Acuerdo;ETLDeleted;ETLTimestamp
2020-06-15;30647560063;212;125030;3;C3;80;2020-06-11;2020-07-12;0,6;4000000;0;9164264613
2020-06-15;30663317330;251;124656;3;C1;80;2020-05-28;2020-06-28;0,5;2000000;0;9164264460
2020-06-15;30663300993;256;124860;3;C1;80;2020-06-05;2020-07-05;0,5;3000000;0;9164264577
2020-06-15;30691587777;348;124931;3;C1;80;2020-06-09;2020-06-15;0,5;30000000;0;9164264236
2020-06-15;30700960222;387;124594;3;C3;80;2020-05-26;2020-06-24;0,6;4000000;0;9164264458
2020-06-15;30707032533;517;124788;3;C3;80;2020-06-03;2020-07-02;0,6;6000000;0;9164264296
2020-06-15;30708297255;1105;124670;3;C1;80;2020-05-28;2020-06-28;0,5;2000000;0;9164264548
2020-06-15;30712372628;3377;124661;3;C1;80;2020-05-28;2020-06-28;0,5;2000000;0;9164264462
2020-06-15;30714522058;3418;125028;3;C3;80;2020-06-11;2020-06-17;0,6;6000000;0;9164264491
2020-06-16;33621743789;40;124692;3;C1;80;2020-05-29;2020-06-28;0,5;10000000;0;9164264288
2020-06-16;30651549600;211;124786;3;C3;80;2020-06-03;2020-07-02;0,6;4000000;0;9164264298
2020-06-16;30654983565;224;124702;3;C1;80;2020-05-29;2020-06-28;0,5;4000000;0;9164264290
2020-06-16;30649013450;248;124516;3;C1;80;2020-05-20;2020-06-18;0,5;500000;0;9164264261
2020-06-16;30685227440;300;125108;3;C3;80;2020-06-16;2020-06-22;0,6;9000000;0;9164264623
2020-06-16;30685182226;339;125021;3;C3;80;2020-06-11;2020-07-06;0,6;15000000;0;9164264615
2020-06-16;30707432272;836;125053;3;C2;80;2020-06-12;2020-06-18;0,1964;26000000;0;9164264515
2020-06-16;30701027074;966;125087;3;C1;80;2020-06-16;2020-07-15;0,5;30000000;0;9164264516
2020-06-16;30708348070;1161;124672;3;C1;80;2020-05-28;2020-06-28;0,5;10000000;0;9164264552
2020-06-16;30709803804;1536;125090;3;C2;80;2020-06-16;2020-06-22;0,1924;26000000;0;9164264419
2020-06-16;30712372628;3377;124662;3;C3;80;2020-05-28;2020-06-28;0,6;5000000;0;9164264463
2020-06-16;30714522058;3418;125026;3;C2;80;2020-06-11;2020-06-17;0,2047;20000000;0;9164264492
2020-06-16;30715471953;3606;124892;3;C1;80;2020-06-08;2020-07-07;0,5;420000000;0;9164264489
